Ensembl.Gene.ID	Ensembl.Transcript.ID	HGNC.Symbol	UniProt.SwissProt.Accession	UniProt.SwissProt.Length	PSG	PSR.total	ExAC.unique_variants.missense.background	ExAC.unique_variants.missense.observed	ExAC.unique_variants.missense.observed.per_codon	ExAC.unique_variants.synonymous.background	ExAC.unique_variants.synonymous.observed	ExAC.unique_variants.synonymous.observed.per_codon	ExAC.unique_variants.dN_dS	ExAC.allele_frequencies.total_missense.per_codon	ExAC.allele_frequencies.total_synonymous.per_codon	ExAC.allele_frequencies.total_missense_over_total_synonymous.per_codon
ENSG00000010072	ENST00000295050	SPRTN	Q9H040	489	FALSE	NA	3258	173	0.353783231083845	935	75	0.153374233128834	0.661980765295683	NA	NA	NA
ENSG00000010219	ENST00000540757	DYRK4	Q9NR20	520	FALSE	NA	3468	202	0.388461538461538	1010	83	0.159615384615385	0.708786703909062	NA	NA	NA
ENSG00000010256	ENST00000203407	UQCRC1	P31930	480	FALSE	NA	3131	204	0.425	1043	90	0.1875	0.755072926647503	6.88260583333333e-05	1.24272375e-05	0.0115381734297568
ENSG00000010278	ENST00000382518	CD9	P21926	228	FALSE	NA	1528	75	0.328947368421053	444	45	0.197368421052632	0.484293193717277	1.11635657894737e-05	4.73268859649123e-05	0.00103457066422814
ENSG00000010292	ENST00000315579	NCAPD2	Q15021	1401	FALSE	NA	9164	512	0.365453247680228	2964	201	0.143468950749465	0.82388580884317	0.000847091431834404	0.00178762213418986	0.000338233352490662
ENSG00000010318	ENST00000327906	PHF7	Q9BWX1	381	FALSE	NA	2551	107	0.280839895013123	684	60	0.15748031496063	0.478165425323403	NA	NA	NA
ENSG00000010319	ENST00000231721	SEMA3G	Q9NS98	782	FALSE	NA	5045	334	0.427109974424552	1764	153	0.195652173913043	0.763295050428496	3.16543286445013e-05	0.000111248626598465	0.000363857805428711
ENSG00000010327	ENST00000321725	STAB1	Q9NY15	2570	FALSE	NA	16843	1051	0.408949416342412	5509	537	0.208949416342412	0.640150006230174	NA	NA	NA
ENSG00000010361	ENST00000313777	FUZ	Q9BT04	418	FALSE	NA	2641	153	0.366028708133971	1012	68	0.162679425837321	0.862173419159409	0.000150881645933014	0.00022624323923445	0.00159545485937716
ENSG00000010610	ENST00000011653	CD4	P01730	458	TRUE	2	2990	150	0.327510917030568	959	84	0.183406113537118	0.572742474916388	0.000134441168122271	0.00288862499781659	0.000101619167808599
ENSG00000010704	ENST00000357618	HFE	P60018	348	FALSE	NA	2285	116	0.333333333333333	699	41	0.117816091954023	0.865496077280248	0.000453699103448276	1.13605114942529e-05	0.114760066617193
ENSG00000010810	ENST00000354650	FYN	P06241	537	FALSE	NA	3512	79	0.147113594040968	1082	88	0.163873370577281	0.276577707599917	3.60436461824953e-05	1.27310875232775e-05	0.00527216420669347
ENSG00000011007	ENST00000418390	TCEB3	Q14241	798	FALSE	NA	5250	234	0.293233082706767	1585	118	0.147869674185464	0.598692493946731	0.000164860378446115	0.000409468994987469	0.000504536254195062
ENSG00000011028	ENST00000303375	MRC2	Q9UBG0	1479	FALSE	NA	9770	476	0.32183908045977	2984	270	0.182555780933063	0.538452556958186	0.000750505723461799	0.00154768929614604	0.000327870283023844
ENSG00000011132	ENST00000316757	APBA3	O96018	575	FALSE	NA	3725	281	0.488695652173913	1312	135	0.234782608695652	0.733128511061397	0.00111091007826087	0.00106126558782609	0.0018204844758679
ENSG00000011143	ENST00000393119	MKS1	Q9NXB0	559	FALSE	NA	3657	207	0.370304114490161	1162	89	0.159212880143113	0.739029043883825	2.77418193202147e-05	7.81604364937388e-05	0.000634945069185584
ENSG00000011198	ENST00000458276	ABHD5	Q8WTS1	349	FALSE	NA	2278	110	0.315186246418338	709	68	0.194842406876791	0.503473118834891	3.97545014326648e-05	0.000114495630372493	0.000994882912603858
ENSG00000011201	ENST00000262648	KAL1	P23352	680	FALSE	NA	4425	146	0.214705882352941	1430	80	0.117647058823529	0.589774011299435	0.000848084239705882	0.000826928783823529	0.00150821053740945
ENSG00000011258	ENST00000586178	MBTD1	Q05BQ5	628	FALSE	NA	4155	73	0.116242038216561	1202	59	0.0939490445859873	0.35793509963491	4.07638057324841e-06	3.78702324840764e-05	0.000171402482700873
ENSG00000011304	ENST00000356948	PTBP1	P26599-3	557	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	1.07549389587074e-05	0.00186582368940754	1.03486131340767e-05
ENSG00000011332	ENST00000355526	DPF1	Q92782-2	414	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	9.0559154589372e-06	0.000243999285024155	8.96485902720353e-05
ENSG00000011405	ENST00000265970	PIK3C2A	O00443	483	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	2.21503726708075e-05	0.0028754406873706	1.59488543885161e-05
ENSG00000011405	ENST00000265970	PIK3C2A	O00443	1686	FALSE	NA	11108	501	0.297153024911032	3316	186	0.110320284697509	0.80408772520822	NA	NA	NA
ENSG00000011422	ENST00000340093	PLAUR	Q03405	335	FALSE	NA	2209	136	0.405970149253731	685	57	0.170149253731343	0.73987594608976	NA	NA	NA
ENSG00000011426	ENST00000265748	ANLN	Q9NQW6	1124	FALSE	NA	7376	379	0.337188612099644	2274	151	0.134341637010676	0.773805504877103	0.00071193165480427	0.000407934021352313	0.00155268038164943
ENSG00000011454	ENST00000373647	RABGAP1	Q9Y3P9	1069	FALSE	NA	7096	249	0.232927970065482	2048	143	0.13376987839102	0.502550437161486	NA	NA	NA
ENSG00000011465	ENST00000052754	DCN	Q5R1V9	359	FALSE	NA	2371	107	0.298050139275766	739	53	0.147632311977716	0.629246476687649	4.71473259052925e-05	4.16855626740947e-05	0.00315048161035376
ENSG00000011478	ENST00000012049	QPCTL	Q9NXS2	382	FALSE	NA	2424	157	0.410994764397906	920	81	0.212041884816754	0.735647638837958	NA	NA	NA
ENSG00000011485	ENST00000012443	PPP5C	P53041	499	FALSE	NA	3326	123	0.246492985971944	974	91	0.182364729458918	0.395822457758718	8.89004609218437e-06	0.000782460649298597	2.27688429413059e-05
ENSG00000011523	ENST00000377990	CEP68	Q76N32	757	FALSE	NA	4882	329	0.434610303830911	1688	127	0.16776750330251	0.895708806575335	0.000616748635402906	0.000511474611624835	0.00159289898859538
ENSG00000011566	ENST00000263881	MAP4K3	Q8IVH8	894	FALSE	NA	5915	243	0.271812080536913	1731	143	0.159955257270694	0.497293239305074	1.73397203579418e-05	0.00179516251342282	1.08044036183989e-05
ENSG00000011677	ENST00000370314	GABRA3	P34903	492	FALSE	NA	3248	68	0.138211382113821	1017	41	0.0833333333333333	0.519313949297128	2.61158739837398e-06	4.55387804878049e-06	0.00116562288479844
ENSG00000012048	ENST00000471181	BRCA1	P38398-7	1884	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.000877259228768577	0.000557390673036093	0.000835386302358351
ENSG00000012061	ENST00000013807	ERCC1	P07992-3	323	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	1.04063777089783e-05	0.00161455472755418	1.99546581444788e-05
ENSG00000012124	ENST00000085219	CD22	P20273	847	TRUE	5	5598	330	0.38961038961039	1696	158	0.186540731995277	0.632775720080861	0.000235065484061393	0.000172385239669422	0.00160992400728744
ENSG00000012223	ENST00000231751	LTF	P02788	710	TRUE	5	4656	308	0.433802816901408	1470	140	0.197183098591549	0.694587628865979	NA	NA	NA
ENSG00000012232	ENST00000220562	EXTL3	O43909	919	FALSE	NA	6026	310	0.337323177366703	1942	184	0.200217627856366	0.542955165298201	1.39631131664853e-05	0.000321011107725789	4.73311096326366e-05
ENSG00000012504	ENST00000551379	NR1H4	Q96RI1	486	FALSE	NA	3240	126	0.259259259259259	909	70	0.1440329218107	0.505	NA	NA	NA
ENSG00000012779	ENST00000374391	ALOX5	P09917	674	FALSE	NA	4486	257	0.381305637982196	1332	142	0.210682492581602	0.537390190451671	2.77388412462908e-05	0.000253524637982196	0.00016233353546258
ENSG00000012822	ENST00000550804	CALCOCO1	Q9P1Z2	691	FALSE	NA	4526	237	0.342981186685962	1424	99	0.143270622286541	0.753197016564228	0.000290774746743849	0.000631871668596237	0.00066596247022711
ENSG00000012963	ENST00000013070	UBR7	Q8N806	425	FALSE	NA	2853	98	0.230588235294118	765	52	0.122352941176471	0.505338510070371	0.000176976308235294	2.89373905882353e-05	0.0143902001680784
ENSG00000013016	ENST00000322054	EHD3	Q9NZN3	535	FALSE	NA	3573	171	0.319626168224299	1082	109	0.203738317757009	0.475076837751023	9.56014392523364e-06	3.70858186915888e-05	0.000481839919626362
ENSG00000013275	ENST00000157812	PSMC4	Q4R7L3	418	FALSE	NA	2764	61	0.145933014354067	857	84	0.200956937799043	0.22516108469437	2.14775598086124e-06	0.000323508425837321	1.58826534107063e-05
ENSG00000013293	ENST00000231706	SLC7A14	Q8TBB6	771	FALSE	NA	5028	294	0.381322957198444	1656	153	0.198443579766537	0.632879404745192	5.16994500648508e-05	0.000360225595330739	0.000186147401292529
ENSG00000013297	ENST00000064724	CLDN11	O75508	207	FALSE	NA	1319	55	0.265700483091787	486	38	0.183574879227053	0.533298751047444	1.81524106280193e-05	8.79352657004831e-06	0.00997242736093708
ENSG00000013306	ENST00000377095	SLC25A39	Q9BZJ4	359	FALSE	NA	2295	169	0.47075208913649	836	92	0.256267409470752	0.669148432319788	NA	NA	NA
ENSG00000013441	ENST00000434813	CLK1	P49759-3	526	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	1.4028711026616e-05	1.3889783269962e-05	0.00192015618704559
ENSG00000013503	ENST00000228347	POLR3B	Q9NW08	1133	FALSE	NA	7484	262	0.231244483671668	2241	155	0.136804942630185	0.50614816985914	NA	NA	NA
ENSG00000013523	ENST00000251089	ANGEL1	Q9UNK9	670	FALSE	NA	4356	231	0.344776119402985	1411	107	0.159701492537313	0.699306145567828	0.000322005344776119	2.49256731343284e-05	0.0192815251011721
ENSG00000013583	ENST00000014930	HEBP1	Q9NRV9	189	FALSE	NA	1247	85	0.44973544973545	380	36	0.19047619047619	0.719504588790876	0.000158598052910053	1.19823492063492e-05	0.0700316042070934
ENSG00000013619	ENST00000432680	MAMLD1	Q13495-3	998	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.000155231450901804	0.000633181022044088	0.000245652555207065
ENSG00000014123	ENST00000369278	UFL1	O94874	794	FALSE	NA	5247	254	0.319899244332494	1561	123	0.154911838790932	0.614356480900429	NA	NA	NA
ENSG00000014138	ENST00000265465	POLA2	Q14181	598	FALSE	NA	3886	208	0.347826086956522	1267	98	0.163879598662207	0.692007940592604	0.000273549162207358	1.38419397993311e-05	0.0330473963340724
ENSG00000014164	ENST00000262577	ZC3H3	Q8IXZ2	948	FALSE	NA	6054	471	0.496835443037975	2198	260	0.274261603375527	0.657707555081192	NA	NA	NA
ENSG00000014257	ENST00000351273	ACPP	P15309-2	418	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	2.02994976076555e-05	0.00197337845454545	2.46092640233373e-05
ENSG00000014824	ENST00000264451	SLC30A9	Q6PML9	568	FALSE	NA	3671	150	0.264084507042254	1171	78	0.137323943661972	0.613435869496888	0.00303934424823944	0.00277673952640845	0.0019270652261868
ENSG00000014914	ENST00000439741	MTMR11	A4FU01	709	FALSE	NA	4587	243	0.342736248236953	1532	112	0.157968970380818	0.724633280388676	NA	NA	NA
ENSG00000014919	ENST00000016171	COX15	Q7KZN9	410	FALSE	NA	2616	145	0.353658536585366	911	62	0.151219512195122	0.814435977113545	2.4990556097561e-05	1.77180024390244e-05	0.00344014942189307
ENSG00000015171	ENST00000397962	ZMYND11	Q15326	602	FALSE	NA	4064	94	0.156146179401993	1069	93	0.154485049833887	0.265869740072813	NA	NA	NA
ENSG00000015520	ENST00000289547	NPC1L1	Q9UHC9	1359	FALSE	NA	8839	525	0.386313465783664	3021	295	0.217071376011773	0.608253867202556	NA	NA	NA
ENSG00000015532	ENST00000017003	XYLT2	Q9H1B5	865	FALSE	NA	5619	294	0.339884393063584	1907	169	0.195375722543353	0.59040807235805	NA	NA	NA
ENSG00000016082	ENST00000230658	ISL1	P61374	349	FALSE	NA	2330	88	0.25214899713467	690	66	0.189111747851003	0.394849785407725	9.02020630372493e-06	0.00109981686532951	2.3500151842745e-05
ENSG00000016391	ENST00000315251	CHDH	Q8NE62	594	FALSE	NA	3862	227	0.382154882154882	1298	121	0.203703703703704	0.630525869780142	0.00146085971212121	0.00106516952693603	0.00230889048411873
ENSG00000016402	ENST00000316649	IL20RA	Q9UHF4	553	FALSE	NA	3603	166	0.300180831826401	1120	81	0.146473779385172	0.637054854836333	0.00219073737793852	4.42119475587703e-05	0.0896036169164307
ENSG00000016490	ENST00000234701	CLCA1	A8K7I4	914	TRUE	1	6006	331	0.362144420131291	1884	144	0.157549234135667	0.721042846042846	0.00293471231291028	0.000768360166301969	0.00417882800556374
ENSG00000016602	ENST00000370563	CLCA4	Q14CN2	919	TRUE	4	6112	312	0.339499455930359	1840	117	0.127312295973885	0.802792321116929	9.02151262241567e-05	2.47669815016322e-05	0.00396360867201817
ENSG00000017427	ENST00000307046	IGF1	P05019	195	FALSE	NA	1290	46	0.235897435897436	385	37	0.18974358974359	0.37104546406872	2.95540512820513e-05	1.78272564102564e-05	0.00850154582713341
ENSG00000017797	ENST00000019317	RALBP1	Q15311	655	FALSE	NA	4373	153	0.233587786259542	1216	92	0.140458015267176	0.462442458167212	3.52824473282443e-05	4.81839389312977e-06	0.0111793126493147
ENSG00000018189	ENST00000381006	RUFY3	Q7L099-3	620	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	8.18298709677419e-06	4.47703548387097e-06	0.00294801467012453
ENSG00000018236	ENST00000551295	CNTN1	Q12860	1018	FALSE	NA	6698	281	0.276031434184676	2045	145	0.142436149312377	0.591679451405978	1.40619567779961e-05	0.000800594705304519	1.72538201654343e-05
ENSG00000018280	ENST00000233202	SLC11A1	P49279	550	FALSE	NA	3555	249	0.452727272727273	1253	126	0.229090909090909	0.696530707923113	NA	NA	NA
ENSG00000018408	ENST00000465804	WWTR1	Q9GZV5	400	FALSE	NA	2659	113	0.2825	826	63	0.1575	0.557185240900923	0.0002003174725	6.0079675e-06	0.0833549251473148
ENSG00000018510	ENST00000264167	AGPS	O00116	658	FALSE	NA	4312	100	0.151975683890578	1341	85	0.129179331306991	0.365873622176143	5.46387537993921e-06	4.79555410334347e-05	0.00017315542264036
ENSG00000018699	ENST00000317907	TTC27	Q6P3X3	843	FALSE	NA	5520	327	0.387900355871886	1650	122	0.144721233689205	0.801184960798289	0.000263800172004745	0.00162789988374852	0.00019222939876417
ENSG00000018869	ENST00000301310	ZNF582	Q96NG8	517	FALSE	NA	3467	159	0.307543520309478	905	64	0.123791102514507	0.648502848283819	2.68764642166344e-05	0.000305404729206963	0.000170218136934848
ENSG00000019102	ENST00000326621	VSIG2	Q96IQ7	284	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.000151050496478873	6.14952112676056e-06	0.0864893272800775
ENSG00000019102	ENST00000326621	VSIG2	Q96IQ7	327	FALSE	NA	2087	147	0.44954128440367	765	62	0.18960244648318	0.869089756866624	NA	NA	NA
ENSG00000019144	ENST00000361417	PHLDB1	Q86UU1	1377	FALSE	NA	8854	538	0.390704429920116	3104	241	0.175018155410312	0.782613667358073	NA	NA	NA
ENSG00000019169	ENST00000327097	MARCO	Q9UEW3	520	TRUE	1	3334	219	0.421153846153846	1160	107	0.205769230769231	0.712119258391312	0.000225822282692308	0.000106868205769231	0.00406363723837464
ENSG00000019186	ENST00000216862	CYP24A1	Q07973	514	FALSE	NA	3380	236	0.459143968871595	1036	92	0.178988326848249	0.786261898636481	5.55947937743191e-05	0.00184969754474708	5.84750072730043e-05
ENSG00000019582	ENST00000009530	CD74	P04233	296	FALSE	NA	1971	84	0.283783783783784	600	58	0.195945945945946	0.440875452684617	2.43080033783784e-05	2.12203716216216e-05	0.00386994320831722
ENSG00000019991	ENST00000222390	HGF	P14210	728	FALSE	NA	4817	184	0.252747252747253	1385	105	0.144230769230769	0.503850450290143	7.20020096153846e-05	6.78091978021978e-05	0.00145856111806983
ENSG00000019995	ENST00000359653	ZRANB1	Q9UGI0	708	FALSE	NA	4660	158	0.22316384180791	1385	107	0.151129943502825	0.438871284745899	1.21113079096045e-05	0.00028615236440678	5.97806247011947e-05
ENSG00000020181	ENST00000412232	GPR124	Q96PE1	1338	FALSE	NA	8595	445	0.332585949177877	3107	252	0.188340807174888	0.638344090787372	7.33874947683109e-05	0.000744273189835575	7.36942449996832e-05
ENSG00000020256	ENST00000216923	ZFP64	Q9NPA5	681	FALSE	NA	4541	206	0.302496328928047	1370	133	0.195301027900147	0.467288017445066	NA	NA	NA
ENSG00000020426	ENST00000261245	MNAT1	P51948	309	FALSE	NA	2049	80	0.258899676375405	581	40	0.129449838187702	0.567105905319668	3.25235242718447e-05	6.95498025889968e-05	0.00151336337328087
ENSG00000020633	ENST00000399916	RUNX3	Q13761-2	429	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.00128049140792541	3.25844335664336e-05	0.0916028953094144
ENSG00000021300	ENST00000354190	PLEKHB1	Q9UF11	243	FALSE	NA	1567	112	0.460905349794239	537	51	0.209876543209877	0.75258080258268	NA	NA	NA
ENSG00000021355	ENST00000380739	SERPINB1	P30740	379	FALSE	NA	2533	131	0.345646437994723	736	66	0.174142480211082	0.576726602782663	2.74462664907652e-05	5.16568390501319e-05	0.00140189742572356
ENSG00000021776	ENST00000156471	AQR	O60306	1485	FALSE	NA	9864	337	0.226936026936027	2894	202	0.136026936026936	0.489467651144676	1.98850410774411e-05	0.000751627177104377	1.78154814781123e-05
ENSG00000021826	ENST00000430249	CPS1	P31327-3	1506	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.000611308051792829	0.000809909789508632	0.000501185497803849
ENSG00000023041	ENST00000369405	ZDHHC6	Q5REH2	413	FALSE	NA	2746	129	0.312348668280872	769	42	0.101694915254237	0.860134221204869	3.71002881355932e-05	0.00138969106053269	6.46411340553759e-05
ENSG00000023171	ENST00000456860	GRAMD1B	Q3KR37-4	745	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	1.70964201342282e-05	0.000833549452348993	2.75307180403073e-05
ENSG00000023228	ENST00000455934	NDUFS1	P28331-2	741	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	2.20045114709852e-05	0.00114014476248313	2.60455496258285e-05
ENSG00000023287	ENST00000025008	RB1CC1	Q8TDY2	1594	FALSE	NA	10594	445	0.279171894604768	2944	227	0.142409033877039	0.544768504157037	NA	NA	NA
ENSG00000023318	ENST00000262455	ERP44	Q9BS26	406	FALSE	NA	2739	89	0.219211822660099	755	56	0.137931034482759	0.438083502842539	1.24651921182266e-05	4.7472684729064e-06	0.00646739147283898
ENSG00000023516	ENST00000025301	AKAP11	Q9UKA4	1901	FALSE	NA	12628	648	0.340873224618622	3644	254	0.13361388742767	0.736181813193528	5.45715228826933e-05	0.000385349145712783	7.44954170907852e-05
ENSG00000023572	ENST00000367440	GLRX2	Q9NS18-2	165	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.00417575093939394	1.09856787878788e-05	2.30368846017925
ENSG00000023608	ENST00000216294	SNAPC1	Q16533	368	FALSE	NA	2467	137	0.372282608695652	664	52	0.141304347826087	0.709114152973091	0.000108066836956522	1.69639347826087e-05	0.017310835416267
ENSG00000023697	ENST00000428559	DERA	Q9Y315	318	FALSE	NA	2072	116	0.364779874213836	670	52	0.163522012578616	0.721339471339471	1.35793993710692e-05	1.86478710691824e-05	0.00228994042199654
ENSG00000023892	ENST00000316637	DEF6	Q9H4E7	631	FALSE	NA	4145	136	0.215530903328051	1271	86	0.136291600633914	0.484910371139226	0.00147401778288431	0.000119849223454834	0.019491180319333
ENSG00000023902	ENST00000369124	PLEKHO1	Q53GL0	409	FALSE	NA	2661	167	0.408312958435208	871	80	0.19559902200489	0.683281661029688	NA	NA	NA
ENSG00000023909	ENST00000370238	GCLM	P48507	274	FALSE	NA	1795	60	0.218978102189781	553	35	0.127737226277372	0.528133704735376	7.76827737226277e-06	1.50959671532847e-05	0.00187807624269129
ENSG00000024048	ENST00000372899	UBR2	Q8IWV8	1755	FALSE	NA	11647	427	0.243304843304843	3331	225	0.128205128205128	0.542757600908198	NA	NA	NA
ENSG00000025039	ENST00000369415	RRAGD	Q9NQL2	400	FALSE	NA	2692	70	0.175	771	45	0.1125	0.445517582961862	NA	NA	NA
ENSG00000025156	ENST00000368455	HSF2	Q03933	536	FALSE	NA	3599	111	0.207089552238806	1014	78	0.145522388059701	0.400944706863017	4.48831529850746e-06	1.7887453358209e-05	0.000468133859200219
ENSG00000025293	ENST00000374012	PHF20	Q9BVI0	1012	FALSE	NA	6706	263	0.259881422924901	1937	129	0.127470355731225	0.58888719346553	NA	NA	NA
ENSG00000025708	ENST00000395681	TYMP	P19971-2	487	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.000353766498973306	0.00128319694455852	0.000566101656364368
ENSG00000025770	ENST00000299821	NCAPH2	Q6IBW4-4	606	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	4.25153910891089e-05	8.97620627062706e-05	0.000781593124343748
ENSG00000025772	ENST00000372813	TOMM34	Q15785	309	FALSE	NA	2018	77	0.249190938511327	629	42	0.135922330097087	0.571440370003304	6.19037540453074e-06	0.000277024012944984	7.23171148521321e-05
ENSG00000025796	ENST00000369002	SEC63	Q9UGP8	760	FALSE	NA	5043	198	0.260526315789474	1411	95	0.125	0.583149128025298	8.42839894736842e-05	0.00114127288026316	9.71721908646535e-05
ENSG00000026103	ENST00000355740	FAS	P25445	335	TRUE	3	2233	95	0.283582089552239	636	42	0.125373134328358	0.644232614675964	NA	NA	NA
ENSG00000026508	ENST00000428726	CD44	P16070	742	FALSE	NA	4931	256	0.345013477088949	1486	122	0.164420485175202	0.632359345858088	0.00223418078706199	0.000338817919137466	0.00888685382153273
ENSG00000026559	ENST00000371571	KCNG1	Q9UIX4	513	FALSE	NA	3347	93	0.181286549707602	1134	117	0.228070175438596	0.269311208659879	3.48600194931774e-06	0.00295921765302144	2.29632498654782e-06
ENSG00000026751	ENST00000368043	SLAMF7	Q9NQ25	335	TRUE	1	2191	110	0.328358208955224	701	62	0.185074626865672	0.567644763769674	NA	NA	NA
ENSG00000027001	ENST00000382172	MIPEP	Q99797	713	FALSE	NA	4706	264	0.370266479663394	1448	98	0.137447405329593	0.828885400313972	0.0015373265259467	2.25980883590463e-05	0.0954124150149791
ENSG00000027075	ENST00000332981	PRKCH	P24723	683	FALSE	NA	4562	199	0.291361639824305	1349	111	0.162518301610542	0.530135352362446	5.26411317715959e-05	0.00151732671303075	5.07955199831768e-05
ENSG00000027644	ENST00000368195	INSRR	P14616	1297	FALSE	NA	8428	519	0.400154202004626	2850	244	0.188126445643793	0.71927980113128	0.000148797492675405	4.69566707787201e-05	0.00244319617142418
ENSG00000027697	ENST00000367739	IFNGR1	P15260	489	FALSE	NA	3219	173	0.353783231083845	966	69	0.141104294478528	0.752407579993787	0.000124972758691207	0.000309766267893661	0.000825035002749824
ENSG00000027869	ENST00000392306	SH2D2A	Q9NP31-2	399	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.00158318356892231	2.87165037593985e-05	0.138174154211035
ENSG00000028116	ENST00000435505	VRK2	Q86Y07	508	FALSE	NA	3358	190	0.374015748031496	950	65	0.127952755905512	0.826957438035461	NA	NA	NA
ENSG00000028137	ENST00000376259	TNFRSF1B	P20333	461	FALSE	NA	2994	156	0.338394793926247	1010	87	0.188720173535792	0.604887936793126	NA	NA	NA
